timestamp;buyer;seller;symbol;currency;price;quantity
212400;;;ASH_COATED_OSMIUM;XIRECS;10005.0;2
212700;;;ASH_COATED_OSMIUM;XIRECS;10003.0;5
215200;;;INTARIAN_PEPPER_ROOT;XIRECS;12043.0;4
217700;;;ASH_COATED_OSMIUM;XIRECS;10004.0;8
220400;;;ASH_COATED_OSMIUM;XIRECS;10000.0;10
220500;;;ASH_COATED_OSMIUM;XIRECS;9995.0;8
223400;;;INTARIAN_PEPPER_ROOT;XIRECS;12039.0;9
228300;;;ASH_COATED_OSMIUM;XIRECS;10013.0;4
230800;;;ASH_COATED_OSMIUM;XIRECS;10003.0;6
232200;;;INTARIAN_PEPPER_ROOT;XIRECS;12046.0;7
232400;;;ASH_COATED_OSMIUM;XIRECS;9981.0;4
233200;;;ASH_COATED_OSMIUM;XIRECS;9987.0;2
233300;;;ASH_COATED_OSMIUM;XIRECS;9985.0;7
233800;;;INTARIAN_PEPPER_ROOT;XIRECS;12053.0;10
234200;;;ASH_COATED_OSMIUM;XIRECS;9985.0;7
240200;;;INTARIAN_PEPPER_ROOT;XIRECS;12056.0;5
240400;;;ASH_COATED_OSMIUM;XIRECS;9970.0;10
241600;;;INTARIAN_PEPPER_ROOT;XIRECS;12074.0;2
243300;;;ASH_COATED_OSMIUM;XIRECS;10015.0;4
245700;;;ASH_COATED_OSMIUM;XIRECS;10013.0;7
248000;;;INTARIAN_PEPPER_ROOT;XIRECS;12072.0;5
248300;;;ASH_COATED_OSMIUM;XIRECS;10017.0;2
249700;;;ASH_COATED_OSMIUM;XIRECS;10020.0;2
252300;;;INTARIAN_PEPPER_ROOT;XIRECS;12075.0;2
257900;;;INTARIAN_PEPPER_ROOT;XIRECS;12085.0;4
258200;;;ASH_COATED_OSMIUM;XIRECS;10018.0;7
260300;;;ASH_COATED_OSMIUM;XIRECS;10014.0;6
262600;;;INTARIAN_PEPPER_ROOT;XIRECS;12095.0;5
262800;;;ASH_COATED_OSMIUM;XIRECS;10005.0;6
262900;;;INTARIAN_PEPPER_ROOT;XIRECS;12097.0;6
263000;;;INTARIAN_PEPPER_ROOT;XIRECS;12107.0;6
264700;;;INTARIAN_PEPPER_ROOT;XIRECS;12114.0;6
267500;;;ASH_COATED_OSMIUM;XIRECS;10022.0;3
268400;;;ASH_COATED_OSMIUM;XIRECS;10027.0;7
270400;;;INTARIAN_PEPPER_ROOT;XIRECS;12094.0;10
270500;;;ASH_COATED_OSMIUM;XIRECS;9991.0;10
272200;;;INTARIAN_PEPPER_ROOT;XIRECS;12103.0;2
272300;;;INTARIAN_PEPPER_ROOT;XIRECS;12104.0;7
272700;;;ASH_COATED_OSMIUM;XIRECS;9991.0;7
272700;;;INTARIAN_PEPPER_ROOT;XIRECS;12087.0;8
273000;;;INTARIAN_PEPPER_ROOT;XIRECS;12103.0;9
273100;;;ASH_COATED_OSMIUM;XIRECS;10003.0;7
274700;;;INTARIAN_PEPPER_ROOT;XIRECS;12107.0;8
276100;;;ASH_COATED_OSMIUM;XIRECS;9985.0;10
276700;;;INTARIAN_PEPPER_ROOT;XIRECS;12108.0;5
277400;;;INTARIAN_PEPPER_ROOT;XIRECS;12107.0;8
281200;;;ASH_COATED_OSMIUM;XIRECS;9987.0;2
283300;;;INTARIAN_PEPPER_ROOT;XIRECS;12125.0;10
285300;;;INTARIAN_PEPPER_ROOT;XIRECS;12126.0;3
285900;;;INTARIAN_PEPPER_ROOT;XIRECS;12120.0;2
286100;;;INTARIAN_PEPPER_ROOT;XIRECS;12118.0;7
289500;;;ASH_COATED_OSMIUM;XIRECS;10004.0;8
290600;;;ASH_COATED_OSMIUM;XIRECS;9979.0;5
291400;;;INTARIAN_PEPPER_ROOT;XIRECS;12118.0;4
294200;;;ASH_COATED_OSMIUM;XIRECS;9997.0;10
294900;;;INTARIAN_PEPPER_ROOT;XIRECS;12129.0;4
296300;;;ASH_COATED_OSMIUM;XIRECS;10015.0;7
296400;;;ASH_COATED_OSMIUM;XIRECS;9999.0;10
298800;;;INTARIAN_PEPPER_ROOT;XIRECS;12133.0;5
301900;;;INTARIAN_PEPPER_ROOT;XIRECS;12151.0;10
302800;;;ASH_COATED_OSMIUM;XIRECS;10014.0;6
303300;;;ASH_COATED_OSMIUM;XIRECS;9995.0;8
304200;;;ASH_COATED_OSMIUM;XIRECS;10002.0;6
306000;;;INTARIAN_PEPPER_ROOT;XIRECS;12125.0;6
306100;;;INTARIAN_PEPPER_ROOT;XIRECS;12137.0;10
308000;;;INTARIAN_PEPPER_ROOT;XIRECS;12115.0;4
309000;;;ASH_COATED_OSMIUM;XIRECS;9990.0;9
310100;;;INTARIAN_PEPPER_ROOT;XIRECS;12119.0;10
310700;;;ASH_COATED_OSMIUM;XIRECS;10002.0;10
311200;;;ASH_COATED_OSMIUM;XIRECS;9996.0;6
311800;;;ASH_COATED_OSMIUM;XIRECS;10006.0;8
313200;;;ASH_COATED_OSMIUM;XIRECS;9997.0;3
313300;;;INTARIAN_PEPPER_ROOT;XIRECS;12113.0;6
314800;;;ASH_COATED_OSMIUM;XIRECS;9994.0;8
316500;;;ASH_COATED_OSMIUM;XIRECS;9968.0;2
317800;;;INTARIAN_PEPPER_ROOT;XIRECS;12115.0;4
318200;;;INTARIAN_PEPPER_ROOT;XIRECS;12135.0;2
318700;;;ASH_COATED_OSMIUM;XIRECS;9975.0;2
319200;;;INTARIAN_PEPPER_ROOT;XIRECS;12130.0;3
319500;;;ASH_COATED_OSMIUM;XIRECS;9988.0;6
321300;;;ASH_COATED_OSMIUM;XIRECS;9990.0;9
322800;;;INTARIAN_PEPPER_ROOT;XIRECS;12124.0;7
326300;;;INTARIAN_PEPPER_ROOT;XIRECS;12114.0;7
328200;;;INTARIAN_PEPPER_ROOT;XIRECS;12125.0;3
328300;;;ASH_COATED_OSMIUM;XIRECS;10012.0;7
328600;;;ASH_COATED_OSMIUM;XIRECS;10011.0;6
333300;;;INTARIAN_PEPPER_ROOT;XIRECS;12106.0;9
333700;;;INTARIAN_PEPPER_ROOT;XIRECS;12103.0;10
335700;;;ASH_COATED_OSMIUM;XIRECS;9991.0;4
337700;;;ASH_COATED_OSMIUM;XIRECS;9988.0;5
337700;;;INTARIAN_PEPPER_ROOT;XIRECS;12075.0;9
337900;;;ASH_COATED_OSMIUM;XIRECS;9993.0;3
341000;;;ASH_COATED_OSMIUM;XIRECS;9979.0;7
341500;;;ASH_COATED_OSMIUM;XIRECS;9974.0;10
341700;;;INTARIAN_PEPPER_ROOT;XIRECS;12073.0;7
342700;;;INTARIAN_PEPPER_ROOT;XIRECS;12079.0;8
343700;;;ASH_COATED_OSMIUM;XIRECS;9964.0;2
344100;;;ASH_COATED_OSMIUM;XIRECS;9968.0;6
346100;;;ASH_COATED_OSMIUM;XIRECS;10011.0;8
346200;;;ASH_COATED_OSMIUM;XIRECS;10001.0;6
348900;;;ASH_COATED_OSMIUM;XIRECS;9996.0;3
349000;;;INTARIAN_PEPPER_ROOT;XIRECS;12090.0;6
350900;;;ASH_COATED_OSMIUM;XIRECS;10002.0;4
352800;;;ASH_COATED_OSMIUM;XIRECS;10019.0;7
353200;;;INTARIAN_PEPPER_ROOT;XIRECS;12092.0;2
353300;;;ASH_COATED_OSMIUM;XIRECS;10026.0;3
353400;;;INTARIAN_PEPPER_ROOT;XIRECS;12095.0;10
354200;;;INTARIAN_PEPPER_ROOT;XIRECS;12104.0;9
354500;;;INTARIAN_PEPPER_ROOT;XIRECS;12106.0;6
355000;;;ASH_COATED_OSMIUM;XIRECS;10009.0;4
359000;;;ASH_COATED_OSMIUM;XIRECS;9984.0;7
362800;;;ASH_COATED_OSMIUM;XIRECS;10029.0;10
365400;;;INTARIAN_PEPPER_ROOT;XIRECS;12115.0;2
365600;;;ASH_COATED_OSMIUM;XIRECS;10014.0;3
366200;;;ASH_COATED_OSMIUM;XIRECS;10007.0;7
366700;;;ASH_COATED_OSMIUM;XIRECS;10022.0;3
367000;;;INTARIAN_PEPPER_ROOT;XIRECS;12120.0;2
368000;;;INTARIAN_PEPPER_ROOT;XIRECS;12111.0;5
368500;;;INTARIAN_PEPPER_ROOT;XIRECS;12127.0;4
368800;;;ASH_COATED_OSMIUM;XIRECS;10027.0;2
369100;;;INTARIAN_PEPPER_ROOT;XIRECS;12131.0;6
370500;;;ASH_COATED_OSMIUM;XIRECS;10004.0;8
372100;;;ASH_COATED_OSMIUM;XIRECS;9999.0;8
372500;;;INTARIAN_PEPPER_ROOT;XIRECS;12133.0;9
372600;;;ASH_COATED_OSMIUM;XIRECS;10016.0;7
372900;;;ASH_COATED_OSMIUM;XIRECS;10013.0;9
373200;;;ASH_COATED_OSMIUM;XIRECS;10017.0;9
373400;;;INTARIAN_PEPPER_ROOT;XIRECS;12113.0;6
377700;;;INTARIAN_PEPPER_ROOT;XIRECS;12093.0;7
379400;;;INTARIAN_PEPPER_ROOT;XIRECS;12109.0;2
381300;;;ASH_COATED_OSMIUM;XIRECS;10001.0;9
383400;;;INTARIAN_PEPPER_ROOT;XIRECS;12107.0;9
387300;;;ASH_COATED_OSMIUM;XIRECS;9986.0;10
388100;;;INTARIAN_PEPPER_ROOT;XIRECS;12112.0;6
389000;;;INTARIAN_PEPPER_ROOT;XIRECS;12119.0;9
391400;;;INTARIAN_PEPPER_ROOT;XIRECS;12121.0;2
391700;;;INTARIAN_PEPPER_ROOT;XIRECS;12105.0;10
392400;;;ASH_COATED_OSMIUM;XIRECS;10004.0;8
401900;;;INTARIAN_PEPPER_ROOT;XIRECS;12123.0;10
402100;;;ASH_COATED_OSMIUM;XIRECS;9996.0;10
403000;;;INTARIAN_PEPPER_ROOT;XIRECS;12104.0;8
404700;;;ASH_COATED_OSMIUM;XIRECS;10017.0;6
405100;;;INTARIAN_PEPPER_ROOT;XIRECS;12127.0;8
405500;;;INTARIAN_PEPPER_ROOT;XIRECS;12115.0;4
405700;;;ASH_COATED_OSMIUM;XIRECS;10003.0;3
405800;;;INTARIAN_PEPPER_ROOT;XIRECS;12123.0;10
407900;;;INTARIAN_PEPPER_ROOT;XIRECS;12109.0;6
409000;;;ASH_COATED_OSMIUM;XIRECS;9993.0;9
409600;;;ASH_COATED_OSMIUM;XIRECS;10015.0;9
410300;;;ASH_COATED_OSMIUM;XIRECS;10015.0;9
411500;;;ASH_COATED_OSMIUM;XIRECS;10001.0;8
414300;;;INTARIAN_PEPPER_ROOT;XIRECS;12110.0;10
414800;;;ASH_COATED_OSMIUM;XIRECS;9986.0;9
416500;;;ASH_COATED_OSMIUM;XIRECS;9980.0;4
416900;;;ASH_COATED_OSMIUM;XIRECS;9968.0;2
419200;;;INTARIAN_PEPPER_ROOT;XIRECS;12103.0;9
420000;;;ASH_COATED_OSMIUM;XIRECS;9978.0;3
420400;;;INTARIAN_PEPPER_ROOT;XIRECS;12112.0;5
422900;;;ASH_COATED_OSMIUM;XIRECS;9989.0;10
424400;;;ASH_COATED_OSMIUM;XIRECS;9997.0;6
424800;;;INTARIAN_PEPPER_ROOT;XIRECS;12112.0;2
425500;;;ASH_COATED_OSMIUM;XIRECS;9991.0;6
428400;;;ASH_COATED_OSMIUM;XIRECS;10012.0;6
428500;;;INTARIAN_PEPPER_ROOT;XIRECS;12082.0;7
428900;;;ASH_COATED_OSMIUM;XIRECS;10005.0;8
429000;;;ASH_COATED_OSMIUM;XIRECS;9989.0;5
430400;;;INTARIAN_PEPPER_ROOT;XIRECS;12094.0;3
430800;;;INTARIAN_PEPPER_ROOT;XIRECS;12080.0;3
433900;;;ASH_COATED_OSMIUM;XIRECS;9995.0;8
437000;;;INTARIAN_PEPPER_ROOT;XIRECS;12101.0;3
442200;;;INTARIAN_PEPPER_ROOT;XIRECS;12099.0;10
442600;;;ASH_COATED_OSMIUM;XIRECS;10003.0;7
443200;;;INTARIAN_PEPPER_ROOT;XIRECS;12092.0;3
444300;;;ASH_COATED_OSMIUM;XIRECS;10008.0;8
447000;;;INTARIAN_PEPPER_ROOT;XIRECS;12097.0;7
447200;;;ASH_COATED_OSMIUM;XIRECS;10003.0;2
447800;;;INTARIAN_PEPPER_ROOT;XIRECS;12084.0;3
449100;;;INTARIAN_PEPPER_ROOT;XIRECS;12091.0;6
449200;;;ASH_COATED_OSMIUM;XIRECS;10000.0;5
450700;;;INTARIAN_PEPPER_ROOT;XIRECS;12106.0;7
452100;;;ASH_COATED_OSMIUM;XIRECS;10016.0;4
452800;;;INTARIAN_PEPPER_ROOT;XIRECS;12087.0;2
453700;;;ASH_COATED_OSMIUM;XIRECS;10033.0;6
454900;;;ASH_COATED_OSMIUM;XIRECS;10027.0;3
454900;;;INTARIAN_PEPPER_ROOT;XIRECS;12103.0;5
455000;;;INTARIAN_PEPPER_ROOT;XIRECS;12105.0;4
455500;;;INTARIAN_PEPPER_ROOT;XIRECS;12107.0;5
455800;;;ASH_COATED_OSMIUM;XIRECS;10042.0;10
458200;;;ASH_COATED_OSMIUM;XIRECS;10014.0;6
462100;;;ASH_COATED_OSMIUM;XIRECS;9993.0;3
463100;;;ASH_COATED_OSMIUM;XIRECS;9999.0;5
463500;;;ASH_COATED_OSMIUM;XIRECS;9979.0;8
466600;;;INTARIAN_PEPPER_ROOT;XIRECS;12129.0;8
467100;;;ASH_COATED_OSMIUM;XIRECS;9996.0;4
467300;;;INTARIAN_PEPPER_ROOT;XIRECS;12135.0;3
469400;;;INTARIAN_PEPPER_ROOT;XIRECS;12151.0;4
469600;;;ASH_COATED_OSMIUM;XIRECS;10009.0;9
469700;;;INTARIAN_PEPPER_ROOT;XIRECS;12131.0;6
469900;;;INTARIAN_PEPPER_ROOT;XIRECS;12148.0;8
470100;;;ASH_COATED_OSMIUM;XIRECS;10027.0;8
470300;;;ASH_COATED_OSMIUM;XIRECS;10009.0;3
471500;;;INTARIAN_PEPPER_ROOT;XIRECS;12155.0;4
473100;;;INTARIAN_PEPPER_ROOT;XIRECS;12138.0;6
473500;;;INTARIAN_PEPPER_ROOT;XIRECS;12156.0;8
473900;;;ASH_COATED_OSMIUM;XIRECS;10016.0;8
474600;;;ASH_COATED_OSMIUM;XIRECS;10011.0;10
474700;;;INTARIAN_PEPPER_ROOT;XIRECS;12153.0;3
475200;;;INTARIAN_PEPPER_ROOT;XIRECS;12152.0;2
476300;;;INTARIAN_PEPPER_ROOT;XIRECS;12140.0;9
476400;;;ASH_COATED_OSMIUM;XIRECS;10008.0;7
476800;;;ASH_COATED_OSMIUM;XIRECS;10010.0;5
477500;;;ASH_COATED_OSMIUM;XIRECS;10018.0;4
477700;;;INTARIAN_PEPPER_ROOT;XIRECS;12139.0;6
478700;;;ASH_COATED_OSMIUM;XIRECS;9991.0;7
479000;;;INTARIAN_PEPPER_ROOT;XIRECS;12156.0;3
479500;;;INTARIAN_PEPPER_ROOT;XIRECS;12147.0;3
479900;;;ASH_COATED_OSMIUM;XIRECS;9977.0;6
481100;;;ASH_COATED_OSMIUM;XIRECS;9974.0;2
484000;;;INTARIAN_PEPPER_ROOT;XIRECS;12135.0;8
487500;;;ASH_COATED_OSMIUM;XIRECS;10011.0;10
488000;;;ASH_COATED_OSMIUM;XIRECS;9999.0;2
490000;;;ASH_COATED_OSMIUM;XIRECS;10018.0;8
495200;;;INTARIAN_PEPPER_ROOT;XIRECS;12120.0;9
497000;;;ASH_COATED_OSMIUM;XIRECS;10000.0;10
500500;;;ASH_COATED_OSMIUM;XIRECS;9996.0;9
500800;;;ASH_COATED_OSMIUM;XIRECS;10002.0;10
502200;;;ASH_COATED_OSMIUM;XIRECS;10021.0;4
502500;;;ASH_COATED_OSMIUM;XIRECS;10020.0;8
504600;;;INTARIAN_PEPPER_ROOT;XIRECS;12144.0;6
505100;;;INTARIAN_PEPPER_ROOT;XIRECS;12131.0;10
505600;;;INTARIAN_PEPPER_ROOT;XIRECS;12128.0;3
505700;;;ASH_COATED_OSMIUM;XIRECS;10005.0;6
506200;;;INTARIAN_PEPPER_ROOT;XIRECS;12127.0;2
509700;;;INTARIAN_PEPPER_ROOT;XIRECS;12124.0;4
512800;;;ASH_COATED_OSMIUM;XIRECS;10018.0;9
515300;;;INTARIAN_PEPPER_ROOT;XIRECS;12113.0;8
515500;;;ASH_COATED_OSMIUM;XIRECS;10011.0;8
520500;;;ASH_COATED_OSMIUM;XIRECS;10012.0;9
521700;;;ASH_COATED_OSMIUM;XIRECS;9996.0;6
522300;;;ASH_COATED_OSMIUM;XIRECS;10005.0;6
522400;;;INTARIAN_PEPPER_ROOT;XIRECS;12113.0;6
524400;;;ASH_COATED_OSMIUM;XIRECS;10021.0;5
525700;;;INTARIAN_PEPPER_ROOT;XIRECS;12117.0;10
529400;;;INTARIAN_PEPPER_ROOT;XIRECS;12107.0;8
530900;;;INTARIAN_PEPPER_ROOT;XIRECS;12095.0;8
533200;;;ASH_COATED_OSMIUM;XIRECS;9995.0;6
536500;;;ASH_COATED_OSMIUM;XIRECS;10005.0;3
538000;;;INTARIAN_PEPPER_ROOT;XIRECS;12115.0;3
538600;;;ASH_COATED_OSMIUM;XIRECS;10013.0;6
539500;;;ASH_COATED_OSMIUM;XIRECS;9995.0;8
540300;;;ASH_COATED_OSMIUM;XIRECS;10018.0;3
546000;;;INTARIAN_PEPPER_ROOT;XIRECS;12109.0;7
546500;;;ASH_COATED_OSMIUM;XIRECS;9999.0;10
549600;;;INTARIAN_PEPPER_ROOT;XIRECS;12110.0;5
549700;;;ASH_COATED_OSMIUM;XIRECS;10008.0;3
550700;;;INTARIAN_PEPPER_ROOT;XIRECS;12128.0;7
551000;;;INTARIAN_PEPPER_ROOT;XIRECS;12107.0;8
551800;;;ASH_COATED_OSMIUM;XIRECS;9989.0;7
552800;;;INTARIAN_PEPPER_ROOT;XIRECS;12121.0;9
552900;;;INTARIAN_PEPPER_ROOT;XIRECS;12123.0;4
554200;;;INTARIAN_PEPPER_ROOT;XIRECS;12107.0;6
555600;;;INTARIAN_PEPPER_ROOT;XIRECS;12122.0;7
557300;;;INTARIAN_PEPPER_ROOT;XIRECS;12111.0;3
559100;;;ASH_COATED_OSMIUM;XIRECS;9996.0;8
561700;;;ASH_COATED_OSMIUM;XIRECS;9998.0;10
563000;;;INTARIAN_PEPPER_ROOT;XIRECS;12112.0;8
563500;;;ASH_COATED_OSMIUM;XIRECS;9990.0;5
565000;;;INTARIAN_PEPPER_ROOT;XIRECS;12120.0;6
565800;;;ASH_COATED_OSMIUM;XIRECS;10014.0;9
567100;;;ASH_COATED_OSMIUM;XIRECS;10018.0;6
567600;;;INTARIAN_PEPPER_ROOT;XIRECS;12120.0;6
